id_str,created_at,from_user,text,CLEAN,Hashtags,TARGET
519172352547233792,Mon Oct 06 17:08:29 +0000 2014,archimusette,RT @bevellin: En ligne aussi ! RT: @archimusette: Aux #RencNum on réclame le tuto de la table #MashUp voilà Merci,RT @bevellin  En ligne aussi   RT  @archimusette  Aux #RencNum on réclame le tuto de la table #MashUp voilà Merci, #RencNum #MashUp , @bevellin @archimusette 
519172061009543168,Mon Oct 06 17:07:19 +0000 2014,Rigaben,MashUp Table à découvrir pour faire du montage vidéo numérique et simplifié #RencNum | @scoopit http://t.co/39k3dzvw8I,MashUp Table à découvrir pour faire du montage vidéo numérique et simplifié #RencNum | @scoopit http   t co 39k3dzvw8I, #RencNum , @scoopit 
519171821783248898,Mon Oct 06 17:06:22 +0000 2014,NicoGlayzon,"RT @MinistereCC: #RencNum ""Encourager le partage et la #participation, rapprocher l'artiste et le citoyen, l'œuvre et son public"" @fleurpel…",RT @MinistereCC  #RencNum  Encourager le partage et la #participation  rapprocher l artiste et le citoyen  l œuvre et son public  @fleurpel…, #RencNum #participation , @MinistereCC @fleurpel…
519169602434379777,Mon Oct 06 16:57:33 +0000 2014,_omr,"RT @MuzeoNum: Demain après-midi, retrouvez @comcomclaire, @remiforall et Xavier Derégel pour parler web au musée #RencNum : http://t.co/Kr6…",RT @MuzeoNum  Demain après midi  retrouvez @comcomclaire  @remiforall et Xavier Derégel pour parler web au musée #RencNum   http   t co Kr6…, #RencNum , @MuzeoNum @comcomclaire @remiforall 
519169541935730688,Mon Oct 06 16:57:19 +0000 2014,_omr,"RT @MuzeoNum: Demain après-midi, retrouvez @julieartgeek, @Chabadie et @celinesalvetat pour parler médiation en ligne et hors-ligne #RencNu…",RT @MuzeoNum  Demain après midi  retrouvez @julieartgeek  @Chabadie et @celinesalvetat pour parler médiation en ligne et hors ligne #RencNu…, #RencNu…, @MuzeoNum @julieartgeek @Chabadie @celinesalvetat 
519169176473444352,Mon Oct 06 16:55:52 +0000 2014,cmonnet,"""@LaurePressac: Vous êtes des passeurs, qui ouvrez des horizons nouveaux, dit @fleurpellerin #RencNum""  &amp; des facilitateurs. Cc @museomix", @LaurePressac  Vous êtes des passeurs  qui ouvrez des horizons nouveaux  dit @fleurpellerin #RencNum   &amp  des facilitateurs  Cc @museomix, #RencNum , @LaurePressac @fleurpellerin @museomix
519168716882583552,Mon Oct 06 16:54:02 +0000 2014,michaelbourgatt,RT @MinistereCC: #RencNum En direct des Rencontres Numériques #mediation #pratiques #innovation #culture @MinistereCC @centrepompidou http:…,RT @MinistereCC  #RencNum En direct des Rencontres Numériques #mediation #pratiques #innovation #culture @MinistereCC @centrepompidou http …, #RencNum #mediation #pratiques #innovation #culture , @MinistereCC @MinistereCC @centrepompidou 
519167441575116800,Mon Oct 06 16:48:58 +0000 2014,TeamNoraFaure,RT @TNS_TheatrStras: Et demain intervention spécial #theatrogeek du @TMNlab que nous suivrons tout particulièrement. #RencNum #digital #thé…,RT @TNS_TheatrStras  Et demain intervention spécial #theatrogeek du @TMNlab que nous suivrons tout particulièrement  #RencNum #digital #thé…, #theatrogeek #RencNum #digital #thé…, @TNS_TheatrStras @TMNlab 
519167124917735424,Mon Oct 06 16:47:42 +0000 2014,prematc,"RT @MinistereCC: #RencNum ""Repenser l'accès à la culture, c'est revoir le logiciel des politiques culturelles"" @fleurpellerin http://t.co/v…",RT @MinistereCC  #RencNum  Repenser l accès à la culture  c est revoir le logiciel des politiques culturelles  @fleurpellerin http   t co v…, #RencNum , @MinistereCC @fleurpellerin 
519164967346774017,Mon Oct 06 16:39:08 +0000 2014,MarieClaireMono,"RT @leCMN: Aujourd’hui et demain, @leCMN est aux #RencNum au @centrepompidou. À ne pas manquer demain matin : retour sur le projet @OFabuli…",RT @leCMN  Aujourd’hui et demain  @leCMN est aux #RencNum au @centrepompidou  À ne pas manquer demain matin   retour sur le projet @OFabuli…, #RencNum , @leCMN @leCMN @centrepompidou @OFabuli…
519164891182424064,Mon Oct 06 16:38:50 +0000 2014,MarieClaireMono,"RT @OFabulis: Demain, #OFabulis sera aux #RencNum au @centrepompidou avec @karkeen27 de  l'@Univ_Savoie @edwigelel de l'@UVSQ et @kyrakyral…",RT @OFabulis  Demain  #OFabulis sera aux #RencNum au @centrepompidou avec @karkeen27 de  l @Univ_Savoie @edwigelel de l @UVSQ et @kyrakyral…, #OFabulis #RencNum , @OFabulis @centrepompidou @karkeen27 @Univ_Savoie @edwigelel @UVSQ @kyrakyral…
519163056853905409,Mon Oct 06 16:31:33 +0000 2014,TGhernati,Je sais pas ce que c'est mais ça ressemble à rectum. #RencNum,Je sais pas ce que c est mais ça ressemble à rectum  #RencNum, #RencNum, 
519162997525069824,Mon Oct 06 16:31:18 +0000 2014,DurasBib,“@fabbib75:#RencNum @fleurpellerin La table Mash Up:ce serait chouette ds les #bibs2paris @NeueB @parisbiblio pr le Festival Numérique 2015”,“@fabbib75 #RencNum @fleurpellerin La table Mash Up ce serait chouette ds les #bibs2paris @NeueB @parisbiblio pr le Festival Numérique 2015”, #RencNum #bibs2paris , @fabbib75 @fleurpellerin @NeueB @parisbiblio 
519162390148296706,Mon Oct 06 16:28:54 +0000 2014,PierrotParis,RT @TNS_TheatrStras: Et demain intervention spécial #theatrogeek du @TMNlab que nous suivrons tout particulièrement. #RencNum #digital #thé…,RT @TNS_TheatrStras  Et demain intervention spécial #theatrogeek du @TMNlab que nous suivrons tout particulièrement  #RencNum #digital #thé…, #theatrogeek #RencNum #digital #thé…, @TNS_TheatrStras @TMNlab 
519161813699944448,Mon Oct 06 16:26:36 +0000 2014,Hdesaintalbin,RT @archimusette: Bientôt nous visiterons l'abbaye de Clairvaux avec des #GoogleGlass #RencNum @France3CA @lesteclair @canal32 http://t.co/…,RT @archimusette  Bientôt nous visiterons l abbaye de Clairvaux avec des #GoogleGlass #RencNum @France3CA @lesteclair @canal32 http   t co …, #GoogleGlass #RencNum , @archimusette @France3CA @lesteclair @canal32 
519161316586819584,Mon Oct 06 16:24:38 +0000 2014,Margaux_inizan,RT @Jessica_Pinot: #RencNum deuxième en TT! Encore un petit effort et on parlera plus de culture que des One Direction sur Twitter. #yeswec…,RT @Jessica_Pinot  #RencNum deuxième en TT  Encore un petit effort et on parlera plus de culture que des One Direction sur Twitter  #yeswec…, #RencNum #yeswec…, @Jessica_Pinot 
519159853156401152,Mon Oct 06 16:18:49 +0000 2014,07Batcat,,,,
519159688013676545,Mon Oct 06 16:18:09 +0000 2014,claireparisjazz,"RT @MuCEM_Officiel: Aux Rencontres Culture Numérique, le cinéma #Alhambra de #Marseille nous présente la table Mash-up #RencNum http://t.co…",RT @MuCEM_Officiel  Aux Rencontres Culture Numérique  le cinéma #Alhambra de #Marseille nous présente la table Mash up #RencNum http   t co…, #Alhambra #Marseille #RencNum , @MuCEM_Officiel 
519159453887655936,Mon Oct 06 16:17:14 +0000 2014,claireparisjazz,"RT @MuCEM_Officiel: Succès pr la table Mash-up de l'#Alhambra! RT @mnlmoreau #RencNum Table mashup ""magique"" pour les apprentis monteurs ht…",RT @MuCEM_Officiel  Succès pr la table Mash up de l #Alhambra  RT @mnlmoreau #RencNum Table mashup  magique  pour les apprentis monteurs ht…, #Alhambra #RencNum , @MuCEM_Officiel @mnlmoreau 
519158241855815680,Mon Oct 06 16:12:25 +0000 2014,fabbib75,#RencNum @fleurpellerin La table Mash Up : ce serait chouette dans les bibs de Paris @NeueB @parisbiblio pour le Festival Numérique 2015!,#RencNum @fleurpellerin La table Mash Up   ce serait chouette dans les bibs de Paris @NeueB @parisbiblio pour le Festival Numérique 2015 ,#RencNum , @fleurpellerin @NeueB @parisbiblio 
519156971749273600,Mon Oct 06 16:07:22 +0000 2014,sirchamallow,RT @MuseomixRA: La machine à contes @Museedauphinois conçu à @museomix en 2013 soutenu par @MinistereCC pour sa production en 2014 ! #RencN…,RT @MuseomixRA  La machine à contes @Museedauphinois conçu à @museomix en 2013 soutenu par @MinistereCC pour sa production en 2014   #RencN…, #RencN…, @MuseomixRA @Museedauphinois @museomix @MinistereCC 
519156905647042560,Mon Oct 06 16:07:06 +0000 2014,juliedesangles,"RT @LaurePressac: Vous êtes des passeurs, qui ouvrez des horizons nouveaux, dit @fleurpellerin #RencNum",RT @LaurePressac  Vous êtes des passeurs  qui ouvrez des horizons nouveaux  dit @fleurpellerin #RencNum, #RencNum, @LaurePressac @fleurpellerin 
519156762126340096,Mon Oct 06 16:06:32 +0000 2014,juliedesangles,"RT @MinistereCC: #RencNum ""Repenser l'accès à la culture, c'est revoir le logiciel des politiques culturelles"" @fleurpellerin http://t.co/v…",RT @MinistereCC  #RencNum  Repenser l accès à la culture  c est revoir le logiciel des politiques culturelles  @fleurpellerin http   t co v…, #RencNum , @MinistereCC @fleurpellerin 
519156506013741057,Mon Oct 06 16:05:31 +0000 2014,juliedesangles,"RT @MinistereCC: #RencNum ""Encourager le partage et la #participation, rapprocher l'artiste et le citoyen, l'œuvre et son public"" @fleurpel…",RT @MinistereCC  #RencNum  Encourager le partage et la #participation  rapprocher l artiste et le citoyen  l œuvre et son public  @fleurpel…, #RencNum #participation , @MinistereCC @fleurpel…
519156097916362752,Mon Oct 06 16:03:53 +0000 2014,gillesduffau,Bonne nouvelle. Version responsive ? “@Chabadie: Annonce d'une mise en ligne d'une nouvelle version du portail Histoire des Arts #RencNum”,Bonne nouvelle  Version responsive   “@Chabadie  Annonce d une mise en ligne d une nouvelle version du portail Histoire des Arts #RencNum”, #RencNum”, @Chabadie 
519155051676598272,Mon Oct 06 15:59:44 +0000 2014,ZeBigWeb,[TOP TT FR 06/10/2014] 1. #ForzaJules 2. #ThankYou1DForTheWWAT 3. Cavani 4. #RencNum 5. Jsuis, TOP TT FR 06 10 2014  1  #ForzaJules 2  #ThankYou1DForTheWWAT 3  Cavani 4  #RencNum 5  Jsuis, #ForzaJules #ThankYou1DForTheWWAT #RencNum , 
519154619713601536,Mon Oct 06 15:58:01 +0000 2014,iyitwt,"Watch Videos
-&gt; http://t.co/YzDAmklOx4

#NicoleDansLeMag
#ThankYou1DForTheWWAT
#WeWillBeThereUntilTheirFinalHug
Nicole Scherzinger
#RencNum","Watch Videos
 &gt  http   t co YzDAmklOx4

#NicoleDansLeMag
#ThankYou1DForTheWWAT
#WeWillBeThereUntilTheirFinalHug
Nicole Scherzinger
#RencNum"," #NicoleDansLeMag
#ThankYou1DForTheWWAT
#WeWillBeThereUntilTheirFinalHug #RencNum", 
519154060956827649,Mon Oct 06 15:55:48 +0000 2014,ausnum,"RT @MuzeoNum: Demain après-midi, retrouvez @julieartgeek, @Chabadie et @celinesalvetat pour parler médiation en ligne et hors-ligne #RencNu…",RT @MuzeoNum  Demain après midi  retrouvez @julieartgeek  @Chabadie et @celinesalvetat pour parler médiation en ligne et hors ligne #RencNu…, #RencNu…, @MuzeoNum @julieartgeek @Chabadie @celinesalvetat 
519153862276825088,Mon Oct 06 15:55:00 +0000 2014,_omr,"RT @Cleliadh: #RencNum intervention de @fleurpellerin ""accompagner le changement vers le numérique"" http://t.co/Adaqj932QW",RT @Cleliadh  #RencNum intervention de @fleurpellerin  accompagner le changement vers le numérique  http   t co Adaqj932QW, #RencNum , @Cleliadh @fleurpellerin 
519153855146520576,Mon Oct 06 15:54:59 +0000 2014,ausnum,"RT @MuzeoNum: Demain après-midi, retrouvez @comcomclaire, @remiforall et Xavier Derégel pour parler web au musée #RencNum : http://t.co/Kr6…",RT @MuzeoNum  Demain après midi  retrouvez @comcomclaire  @remiforall et Xavier Derégel pour parler web au musée #RencNum   http   t co Kr6…, #RencNum , @MuzeoNum @comcomclaire @remiforall 
519151849442910208,Mon Oct 06 15:47:00 +0000 2014,Do_Dc,"RT @MuzeoNum: Demain après-midi, retrouvez @comcomclaire, @remiforall et Xavier Derégel pour parler web au musée #RencNum : http://t.co/Kr6…",RT @MuzeoNum  Demain après midi  retrouvez @comcomclaire  @remiforall et Xavier Derégel pour parler web au musée #RencNum   http   t co Kr6…, #RencNum , @MuzeoNum @comcomclaire @remiforall 
519150847134269440,Mon Oct 06 15:43:02 +0000 2014,Loic_Laborde,RT @RealTiensTiens: Il se passe des choses étranges aux #RencNum #mashup ... &lt;3 http://t.co/xIVIUcGlHv,RT @RealTiensTiens  Il se passe des choses étranges aux #RencNum #mashup     &lt 3 http   t co xIVIUcGlHv, #RencNum #mashup , @RealTiensTiens 
519150676514189312,Mon Oct 06 15:42:21 +0000 2014,Chabadie,"Aujourd'hui aux #RencNum, découverte de la table Mash-Up qui devrait intéresser le @PixelOrthez &gt;&gt;&gt; http://t.co/oV8Ue5DCQN",Aujourd hui aux #RencNum  découverte de la table Mash Up qui devrait intéresser le @PixelOrthez &gt &gt &gt  http   t co oV8Ue5DCQN, #RencNum , @PixelOrthez 
519150118730489857,Mon Oct 06 15:40:08 +0000 2014,CHCSCuvsq,"RT @OFabulis: Demain, #OFabulis sera aux #RencNum au @centrepompidou avec @karkeen27 de  l'@Univ_Savoie @edwigelel de l'@UVSQ et @kyrakyral…",RT @OFabulis  Demain  #OFabulis sera aux #RencNum au @centrepompidou avec @karkeen27 de  l @Univ_Savoie @edwigelel de l @UVSQ et @kyrakyral…, #OFabulis #RencNum , @OFabulis @centrepompidou @karkeen27 @Univ_Savoie @edwigelel @UVSQ @kyrakyral…
519149040119078912,Mon Oct 06 15:35:51 +0000 2014,mariettescalier,@Chabadie Merci pour ton LT #RencNum  ainsi que @comcomclaire et les autres!  #commesionyétait #oupresque,@Chabadie Merci pour ton LT #RencNum  ainsi que @comcomclaire et les autres   #commesionyétait #oupresque, #RencNum #commesionyétait #oupresque,@Chabadie @comcomclaire 
519148601164177408,Mon Oct 06 15:34:06 +0000 2014,Loic_Laborde,@Chabadie #RencNum 1500 idées à la seconde,@Chabadie #RencNum 1500 idées à la seconde, #RencNum ,@Chabadie 
519147983804575745,Mon Oct 06 15:31:39 +0000 2014,celine_felices,"RT @MinistereCC: #RencNum ""Repenser l'accès à la culture, c'est revoir le logiciel des politiques culturelles"" @fleurpellerin http://t.co/v…",RT @MinistereCC  #RencNum  Repenser l accès à la culture  c est revoir le logiciel des politiques culturelles  @fleurpellerin http   t co v…, #RencNum , @MinistereCC @fleurpellerin 
519147781584596992,Mon Oct 06 15:30:51 +0000 2014,Chabadie,"Dur d'enchaîner sur quoi que ce soit après cette 1e journée, tellement d'idées, de possibles !... #CaCogiteSec cc @Loic_Laborde #RencNum",Dur d enchaîner sur quoi que ce soit après cette 1e journée  tellement d idées  de possibles      #CaCogiteSec cc @Loic_Laborde #RencNum, #CaCogiteSec #RencNum, @Loic_Laborde 
519147685715398656,Mon Oct 06 15:30:28 +0000 2014,FestivalSiana,RT @celinesalvetat: #RencNum Toutes les résidences numériques avec un artiste ou un scientifique sont à retrouver sur http://t.co/s7l48eToeK,RT @celinesalvetat  #RencNum Toutes les résidences numériques avec un artiste ou un scientifique sont à retrouver sur http   t co s7l48eToeK, #RencNum , @celinesalvetat 
519147569197240320,Mon Oct 06 15:30:00 +0000 2014,GuidiGO_app,RT @archimusette: On parle de @GuidiGO_app  dans les gagnants des projets numériques culturels innovants #RencNum,RT @archimusette  On parle de @GuidiGO_app  dans les gagnants des projets numériques culturels innovants #RencNum, #RencNum, @archimusette @GuidiGO_app 
519147443112673280,Mon Oct 06 15:29:30 +0000 2014,FestivalSiana,"RT @isabellejouve: Ce qu'on peut faire avec des enfants motivés, incroyable #rencnum #mashuptable #mediationvertueuse http://t.co/iIA90bFtti",RT @isabellejouve  Ce qu on peut faire avec des enfants motivés  incroyable #rencnum #mashuptable #mediationvertueuse http   t co iIA90bFtti, #rencnum #mashuptable #mediationvertueuse , @isabellejouve 
519147320613814275,Mon Oct 06 15:29:01 +0000 2014,marielatirre,@louvrepourtous @MinistereCC @centrepompidou N'hésitez pas à nous tenir au courant de la mise en ligne de la captation vidéo des #RencNum !,@louvrepourtous @MinistereCC @centrepompidou N hésitez pas à nous tenir au courant de la mise en ligne de la captation vidéo des #RencNum  , #RencNum ,@louvrepourtous @MinistereCC @centrepompidou 
519146901015658498,Mon Oct 06 15:27:21 +0000 2014,samycauet,RT @_omr: #rencnum Super projet que Le Grand Mix,RT @_omr  #rencnum Super projet que Le Grand Mix, #rencnum , @_omr 
519145493268803584,Mon Oct 06 15:21:45 +0000 2014,ClaireChickly,RT @RealTiensTiens: Il se passe des choses étranges aux #RencNum #mashup ... &lt;3 http://t.co/xIVIUcGlHv,RT @RealTiensTiens  Il se passe des choses étranges aux #RencNum #mashup     &lt 3 http   t co xIVIUcGlHv, #RencNum #mashup , @RealTiensTiens 
519144857760452608,Mon Oct 06 15:19:14 +0000 2014,dadysdesign,"RT @seeksanusername: Le @centrepompidou va rejoindre en novembre, l'initiative #EduThèque  par @EducationFrance #RencNum http://t.co/J4pehU…",RT @seeksanusername  Le @centrepompidou va rejoindre en novembre  l initiative #EduThèque  par @EducationFrance #RencNum http   t co J4pehU…, #EduThèque #RencNum , @seeksanusername @centrepompidou @EducationFrance 
519144589924769792,Mon Oct 06 15:18:10 +0000 2014,_omr,RT @RealTiensTiens: Il se passe des choses étranges aux #RencNum #mashup ... &lt;3 http://t.co/xIVIUcGlHv,RT @RealTiensTiens  Il se passe des choses étranges aux #RencNum #mashup     &lt 3 http   t co xIVIUcGlHv, #RencNum #mashup , @RealTiensTiens 
519144446399889408,Mon Oct 06 15:17:35 +0000 2014,FestivalSiana,RT @Lise_Marcel: @Museedauphinois et sa machine à contes retenue comme service numériques culturels innovants 2014. Annonce officielle pdt …,RT @Lise_Marcel  @Museedauphinois et sa machine à contes retenue comme service numériques culturels innovants 2014  Annonce officielle pdt …, , @Lise_Marcel @Museedauphinois 
519144446399889408,Mon Oct 06 15:17:35 +0000 2014,FestivalSiana,RT @Lise_Marcel: @Museedauphinois et sa machine à contes retenue comme service numériques culturels innovants 2014. Annonce officielle pdt …,RT @Lise_Marcel  @Museedauphinois et sa machine à contes retenue comme service numériques culturels innovants 2014  Annonce officielle pdt …, , @Lise_Marcel @Museedauphinois 
519143419021897729,Mon Oct 06 15:13:31 +0000 2014,FestivalSiana,RT @Mr_Kochka: @fleurpellerin souhaite mettre en avant les cultures participatives comme projet de société #RencNum,RT @Mr_Kochka  @fleurpellerin souhaite mettre en avant les cultures participatives comme projet de société #RencNum, #RencNum, @Mr_Kochka @fleurpellerin 
519143338659020800,Mon Oct 06 15:13:11 +0000 2014,FestivalSiana,"RT @LaurePressac: "" Encourager l’expérimentation et la coopération au service de l’innovation, rapprocher artiste et citoyen"" dit @fleurpel…",RT @LaurePressac    Encourager l’expérimentation et la coopération au service de l’innovation  rapprocher artiste et citoyen  dit @fleurpel…, , @LaurePressac @fleurpel…
519142990242381824,Mon Oct 06 15:11:48 +0000 2014,chauvetdavid,"RT @Comculturelle: #RencNum @fleurpellerin ""Dans l'environnement numérique, la médiation occupe une place décisive"" http://t.co/MmhQwWFyeP",RT @Comculturelle  #RencNum @fleurpellerin  Dans l environnement numérique  la médiation occupe une place décisive  http   t co MmhQwWFyeP, #RencNum , @Comculturelle @fleurpellerin 
519142908768034817,Mon Oct 06 15:11:29 +0000 2014,chauvetdavid,"RT @MinistereCC: #RencNum ""Encourager le partage et la #participation, rapprocher l'artiste et le citoyen, l'œuvre et son public"" @fleurpel…",RT @MinistereCC  #RencNum  Encourager le partage et la #participation  rapprocher l artiste et le citoyen  l œuvre et son public  @fleurpel…, #RencNum #participation , @MinistereCC @fleurpel…
519142505351503872,Mon Oct 06 15:09:53 +0000 2014,JustineLmte,⛅️ . annonce une nouvelle version du poail Histoire des As #RencNum #curieux http://t.co/oE4UNm7FlI !,⛅️   annonce une nouvelle version du poail Histoire des As #RencNum #curieux http   t co oE4UNm7FlI  , #RencNum #curieux , 
519142286803083264,Mon Oct 06 15:09:01 +0000 2014,ArantxaVaillant,RT @MuseomixRA: La machine à contes @Museedauphinois conçu à @museomix en 2013 soutenu par @MinistereCC pour sa production en 2014 ! #RencN…,RT @MuseomixRA  La machine à contes @Museedauphinois conçu à @museomix en 2013 soutenu par @MinistereCC pour sa production en 2014   #RencN…, #RencN…, @MuseomixRA @Museedauphinois @museomix @MinistereCC 
519141559875682304,Mon Oct 06 15:06:07 +0000 2014,JulieArtGeek,"RT @MuzeoNum: Demain après-midi, retrouvez @julieartgeek, @Chabadie et @celinesalvetat pour parler médiation en ligne et hors-ligne #RencNu…",RT @MuzeoNum  Demain après midi  retrouvez @julieartgeek  @Chabadie et @celinesalvetat pour parler médiation en ligne et hors ligne #RencNu…, #RencNu…, @MuzeoNum @julieartgeek @Chabadie @celinesalvetat 
519141433543254016,Mon Oct 06 15:05:37 +0000 2014,artcotedazur,"RT @MuCEM_Officiel: Aux Rencontres Culture Numérique, le cinéma #Alhambra de #Marseille nous présente la table Mash-up #RencNum http://t.co…",RT @MuCEM_Officiel  Aux Rencontres Culture Numérique  le cinéma #Alhambra de #Marseille nous présente la table Mash up #RencNum http   t co…, #Alhambra #Marseille #RencNum , @MuCEM_Officiel 
519141271265619968,Mon Oct 06 15:04:58 +0000 2014,JeanMarieBECHU,"RT @Comculturelle: #RencNum @fleurpellerin ""Dans l'environnement numérique, la médiation occupe une place décisive"" http://t.co/MmhQwWFyeP",RT @Comculturelle  #RencNum @fleurpellerin  Dans l environnement numérique  la médiation occupe une place décisive  http   t co MmhQwWFyeP, #RencNum , @Comculturelle @fleurpellerin 
519141075098025984,Mon Oct 06 15:04:12 +0000 2014,LebelAube,RT @LaurePressac: La notion de réseau est clé : on ne fait pas un projet juste pour notre structure #RencNum,RT @LaurePressac  La notion de réseau est clé   on ne fait pas un projet juste pour notre structure #RencNum, #RencNum, @LaurePressac 
519141058249523201,Mon Oct 06 15:04:08 +0000 2014,RICHARDpatrick_,"RT @MinistereCC: #RencNum ""Accompagner les jeunes dans leurs pratiques et maîtriser les outils innovants"" @fleurpellerin #mediation",RT @MinistereCC  #RencNum  Accompagner les jeunes dans leurs pratiques et maîtriser les outils innovants  @fleurpellerin #mediation, #RencNum #mediation, @MinistereCC @fleurpellerin 
519140874639642624,Mon Oct 06 15:03:24 +0000 2014,LucilleNemours,"RT @MinistereCC: #RencNum ""Repenser l'accès à la culture, c'est revoir le logiciel des politiques culturelles"" @fleurpellerin http://t.co/v…",RT @MinistereCC  #RencNum  Repenser l accès à la culture  c est revoir le logiciel des politiques culturelles  @fleurpellerin http   t co v…, #RencNum , @MinistereCC @fleurpellerin 
519140747590004736,Mon Oct 06 15:02:54 +0000 2014,LittleGoguette,"RT @Cleliadh: #RencNum intervention de @fleurpellerin ""accompagner le changement vers le numérique"" http://t.co/Adaqj932QW",RT @Cleliadh  #RencNum intervention de @fleurpellerin  accompagner le changement vers le numérique  http   t co Adaqj932QW, #RencNum , @Cleliadh @fleurpellerin 
519140717139357697,Mon Oct 06 15:02:46 +0000 2014,AgnesCoach,RT @centrepompidou: MT @MinistereCC: En direct des #Rencnum #mediation #pratiques #innovation #culture @MinistereCC @centrepompidou http://…,RT @centrepompidou  MT @MinistereCC  En direct des #Rencnum #mediation #pratiques #innovation #culture @MinistereCC @centrepompidou http   …, #Rencnum #mediation #pratiques #innovation #culture , @centrepompidou @MinistereCC @MinistereCC @centrepompidou 
519140702312468480,Mon Oct 06 15:02:43 +0000 2014,JeanMarieBECHU,"RT @JoyceTody: #RencNum F. Pellerin ""Vous êtes des passeurs de culture pour combattre les inégalités virtuelles sur les territoires"" http:/…",RT @JoyceTody  #RencNum F  Pellerin  Vous êtes des passeurs de culture pour combattre les inégalités virtuelles sur les territoires  http  …, #RencNum , @JoyceTody 
